,ds,yhat,yhat_lower,yhat_upper
414,2018-10-22,611.3384169567883,132.47693631585992,1102.1386012955186
415,2018-10-23,610.4601513243035,70.57297335283953,1057.799139830078
416,2018-10-24,608.8819023274617,121.12266342279756,1085.8862412710855
417,2018-10-25,607.91423470632,127.62803293679713,1097.8571352336853
418,2018-10-26,603.8459843672235,104.28449345459266,1065.4032989421746
419,2018-10-27,604.2925745336362,93.42464295175814,1111.445138482597
420,2018-10-28,603.6596718583191,121.65943381088076,1092.5844952471764
421,2018-10-29,602.5754114289872,182.47612727933583,1113.755645836199
422,2018-10-30,601.4415160849916,97.05793759170334,1097.0605909466367
423,2018-10-31,599.7344674876205,102.41048734564939,1094.9877446317028
424,2018-11-01,598.7591196283696,133.11041199230658,1096.856291865573
425,2018-11-02,594.7961547563141,76.01140233624837,1078.9191368298189
426,2018-11-03,595.4507070280632,86.17555556057357,1106.218065671154
427,2018-11-04,595.1163751847336,96.7060068905948,1094.5034425359802
428,2018-11-05,594.4078419383604,95.13568019023057,1054.8664874982653
429,2018-11-06,593.7124133803452,88.65372727535231,1068.251504466616
430,2018-11-07,592.4916232615581,118.54121844298598,1065.3646131525961
431,2018-11-08,592.0352801224798,145.3023055620533,1061.339146547059
432,2018-11-09,588.6093448088926,71.13896238013463,1107.0084148668545
433,2018-11-10,589.8049518499206,96.49582983351773,1048.3925357217215
434,2018-11-11,590.0027851310998,82.88325128022102,1081.369754132447
435,2018-11-12,589.8060159294234,102.9368698863422,1094.1045030866894
436,2018-11-13,589.5921085234163,122.96316545208367,1053.4556419606392
437,2018-11-14,588.8146318551513,96.6369784615676,1110.3564634734794
438,2018-11-15,588.7574507318988,110.41386763795582,1101.831601217116
439,2018-11-16,585.6826815917774,82.63961030999289,1102.3677409523161
440,2018-11-17,587.17972581471,97.52862691558643,1083.7015073574787
441,2018-11-18,587.6295925073334,98.7258157753842,1074.1201422305426
442,2018-11-19,587.6377222319378,105.6405311037778,1089.3553238273353
443,2018-11-20,587.5856220637166,96.6489158554576,1057.728424072918
444,2018-11-21,586.9324563594174,117.65778516668621,1063.2344718469951
445,2018-11-22,586.968979024796,102.86907393928296,1116.7889821235556
446,2018-11-23,583.9651930471044,121.28378672667218,1059.8226896798185
447,2018-11-24,585.5190686243718,100.12846440162463,1082.9013123843006
448,2018-11-25,586.0205379952282,108.78382247035154,1067.9580294389618
449,2018-11-26,586.0839897924533,94.29133194954235,1073.048798640841
450,2018-11-27,586.0995836177433,110.31409150835516,1072.7723182050609
451,2018-11-28,585.534539864631,82.68476079020577,1071.3020017568417
452,2018-11-29,585.6867953661982,64.68550851370075,1069.3660152436435
453,2018-11-30,582.8324269857427,94.08820294047703,1081.118277480962
454,2018-12-01,584.5741727051053,141.82586233351213,1050.5716124523144
455,2018-12-02,585.3052776936281,75.65310509971236,1070.9926123375328
456,2018-12-03,585.641890903445,88.43798450646608,1039.573916778584
457,2018-12-04,585.9743347675372,76.97626728503806,1092.8770810613912
458,2018-12-05,585.7684031939934,100.06136515305538,1071.6769548420373
459,2018-12-06,586.3190769150298,87.71067835503561,1105.7992134587537
460,2018-12-07,583.8980551851893,106.20509165391054,1105.7782709516537
461,2018-12-08,586.1024287842815,109.9751600539926,1066.295456253428
462,2018-12-09,587.3187159058695,71.62905831012003,1051.2421211035385
463,2018-12-10,588.1554794847076,103.10299561433634,1062.3718736338276
464,2018-12-11,588.9948406999877,88.40377944956685,1076.0988083252544
465,2018-12-12,589.2940354279594,143.5686132797294,1085.1542791944985
466,2018-12-13,590.3393939829949,118.43239019151083,1098.513618599796
467,2018-12-14,588.394134409577,89.17868950714313,1035.696691409627
468,2018-12-15,591.0472858184902,102.94904125468969,1099.1269106504822
469,2018-12-16,592.6779554260444,94.2382330432314,1092.1759100431482
470,2018-12-17,593.8881507168828,101.45220022477741,1074.0204855188465
471,2018-12-18,595.0544653431427,87.5092608412455,1073.6619575070451
472,2018-12-19,595.6297706033984,131.26238159334537,1091.7702700235693
473,2018-12-20,596.8972892466625,93.19020432838263,1060.8506393739408
474,2018-12-21,595.1184397049358,96.99173246896875,1072.6574380024351
475,2018-12-22,597.8817665231563,97.48384949341332,1078.726262216269
476,2018-12-23,599.5671717042675,100.12385302863977,1093.8517222916425
477,2018-12-24,600.7786601396595,146.34565978858987,1085.9866522008956
478,2018-12-25,601.8959118237568,99.25023462117142,1078.0417436587775
479,2018-12-26,602.3758272393884,128.05521738159644,1107.3848140659934
480,2018-12-27,603.5064285276442,153.13979203986366,1084.9921109878496
481,2018-12-28,601.5545111814769,95.7137704148578,1114.046875775314
482,2018-12-29,604.1143693003373,95.46365896511819,1114.6666559016785
483,2018-12-30,605.5718164243181,127.00597339568318,1094.3357022179373
484,2018-12-31,606.5367232341944,128.97221734436786,1109.3336693935637
485,2019-01-01,607.3943917459195,124.93015303972885,1114.1258715239642
486,2019-01-02,607.6069196161233,106.57959996659088,1106.6354266131805
487,2019-01-03,608.4669434213675,128.1447027281315,1142.405071743198
488,2019-01-04,606.2451610537352,105.94055304913499,1105.4319157161442
489,2019-01-05,608.5389605961858,116.68750218469403,1092.8450583485103
490,2019-01-06,609.736380800494,146.80300990553332,1112.2596070576476
491,2019-01-07,610.448626234049,115.00392605367573,1110.3436818468306
492,2019-01-08,611.0614571215332,154.77765463675962,1085.6197550030104
493,2019-01-09,611.0366065025104,105.06065475810823,1088.5978147309838
494,2019-01-10,611.6656112157895,152.87085853198278,1118.379966633275
495,2019-01-11,609.2174532274082,116.06214223978046,1087.4969343478003
496,2019-01-12,611.2873338925366,121.84791624221279,1115.0920546702093
497,2019-01-13,612.2608005185847,120.33532316092939,1088.5614055239073
498,2019-01-14,612.7464417573598,156.96735137703686,1125.3975251105753
499,2019-01-15,613.1274647574606,135.02681954908587,1113.054356831049
500,2019-01-16,612.8632992930186,131.94103416038095,1113.09936178335
501,2019-01-17,613.2436079230928,110.49880142105397,1119.9075298459502
502,2019-01-18,610.5360914515762,71.73681419161433,1104.1268613226252
503,2019-01-19,612.3354054967135,111.78172472849589,1089.601995408378
504,2019-01-20,613.0274014642108,154.37910760245842,1131.5781156757641
505,2019-01-21,613.2219033065008,128.91588340825422,1113.8700091934863
506,2019-01-22,613.3043289724731,103.28696804849811,1133.5343773001841
507,2019-01-23,612.7372989572447,91.31534977552735,1069.5342253379931
508,2019-01-24,612.8146099053059,153.05702017107606,1116.5186771091744
509,2019-01-25,609.8089620918947,93.37894624875172,1114.546775492618
510,2019-01-26,611.3207586853459,142.06122055456137,1093.4208620093543
511,2019-01-27,611.7421928239554,69.6195915484413,1097.5728984256555
512,2019-01-28,611.689838315158,103.87786735447331,1113.3268603556107
513,2019-01-29,611.5560584746105,144.39105098772296,1111.3661772571375
514,2019-01-30,610.810382254735,129.36101595370553,1116.7596243419166
515,2019-01-31,610.7532329038344,84.55160238323344,1098.5288703709164
516,2019-02-01,607.6634066964251,135.65921645444485,1093.2423599425244
517,2019-02-02,609.1466276557545,117.87186679830717,1118.0185750355747
518,2019-02-03,609.5994032071549,97.01835797942842,1080.3022723977406
519,2019-02-04,609.6414049585161,95.24725500704334,1096.0549576235512
520,2019-02-05,609.6666970852143,108.2575648596327,1093.5025111946102
521,2019-02-06,609.1449686736504,126.21065728465072,1062.3121953203756
522,2019-02-07,609.3751614603385,90.96245175312194,1114.261580234809
523,2019-02-08,606.6328954690275,131.19482369914593,1121.782899318238
524,2019-02-09,608.5190220048257,68.68651387165988,1130.9865942781064
525,2019-02-10,609.4235309117404,154.29988811821764,1098.4490191850632
526,2019-02-11,609.958036587397,79.72109781576992,1112.585597886258
527,2019-02-12,610.5071638121065,140.68519922444995,1050.5709860107436
528,2019-02-13,610.5299866148914,102.69369137867507,1109.69892328041
529,2019-02-14,611.3139068306356,93.71322164544617,1079.1959526499609
530,2019-02-15,609.1223685311862,77.2417703783291,1127.8988942434685
531,2019-02-16,611.5437300974098,135.6818618048897,1104.705131604258
532,2019-02-17,612.9555119852863,126.59589250782415,1112.2086341069707
533,2019-02-18,613.9572349158843,127.48359010242541,1112.6402543991585
534,2019-02-19,614.9221591576772,106.54543498311354,1094.0468707494026
535,2019-02-20,615.2990674173509,147.41220831644748,1072.7483172693644
536,2019-02-21,616.3664672964269,137.15800119109443,1118.9951459697616
537,2019-02-22,614.3805991377075,177.31901438395903,1129.3068837416342
538,2019-02-23,616.9245556933017,151.9742512098767,1145.8529459024337
539,2019-02-24,618.3727511634903,150.84933437716498,1099.0181343663862
540,2019-02-25,619.3238904603974,125.50465620931082,1111.7375592703463
541,2019-02-26,620.1527998568248,135.01741047571403,1124.4975353966247
542,2019-02-27,620.3122291224555,131.80152809290374,1108.2627529125775
543,2019-02-28,621.0870044395842,141.7049805317377,1081.3291705859779
544,2019-03-01,618.7419176176725,141.42935649731578,1113.6639885622026
545,2019-03-02,620.8706654289881,124.98869633585562,1083.1285006676408
546,2019-03-03,621.8600521912687,154.74059270282083,1138.723084588663
547,2019-03-04,622.3226686337069,90.61011579905784,1126.851551888729
548,2019-03-05,622.6483593732977,138.2493397866194,1097.1217962136893
549,2019-03-06,622.3056265514396,142.63567300687936,1120.4493331293177
550,2019-03-07,622.595353914717,122.00193338001576,1117.8382171037974
551,2019-03-08,619.7982486045248,153.57609715298793,1157.444432896501
552,2019-03-09,621.5233270048342,109.83595027897078,1098.3431143621497
553,2019-03-10,622.1716707286321,146.43926842290443,1110.374527859609
554,2019-03-11,622.3686787851431,153.3046743960137,1117.692339410287
555,2019-03-12,622.5151409313174,135.62131196674622,1101.3674986206006
556,2019-03-13,622.0882917250857,172.27364038949676,1114.206161452121
557,2019-03-14,622.3952404608362,104.54447021580198,1127.5469465430633
558,2019-03-15,619.7201837393769,126.96265180131022,1097.1492870088714
559,2019-03-16,621.672734799981,96.08965262829868,1098.5847724378057
560,2019-03-17,622.6516015092344,170.0445233375656,1141.0282822781644
561,2019-03-18,623.2768426977807,150.6429205303446,1128.1184371863628
562,2019-03-19,623.9410291920946,95.78853829378865,1089.6248208940162
563,2019-03-20,624.1104680224697,110.24051459308443,1158.5673026166774
564,2019-03-21,625.0788815651638,152.54623419105712,1101.4012333032713
565,2019-03-22,623.1149426257497,106.48989639966001,1090.314571683278
566,2019-03-23,625.8109916561098,128.48501635278993,1124.8815232832635
567,2019-03-24,627.5471580716677,124.10224181199384,1133.2237465708438
568,2019-03-25,628.9241036983332,140.05977364316414,1097.0173558380695
569,2019-03-26,630.3147016128032,125.21782734867674,1114.1759791384252
570,2019-03-27,631.1657937183134,147.15039908202476,1110.772448655024
571,2019-03-28,632.7524089535823,115.54199563633878,1091.9968235137328
572,2019-03-29,631.3258181540774,134.12629779924467,1129.3447732403279
573,2019-03-30,634.4627467783804,189.21277181615193,1140.3066843214178
574,2019-03-31,636.5299482188847,185.94750065462128,1155.5442575306272
575,2019-04-01,638.1173434521015,114.19491229186713,1117.8209339680425
576,2019-04-02,639.5900284427346,125.87327929580265,1113.178142564337
577,2019-04-03,640.3902835586867,164.07786098506733,1139.9963860694597
578,2019-04-04,641.7919539417738,181.37562067301664,1165.3706624458757
579,2019-04-05,640.0485811091136,125.08128277065897,1130.588350195055
580,2019-04-06,642.7425939443456,165.75446288294137,1089.7200646522842
581,2019-04-07,644.249766258486,137.6756162514039,1141.28473946672
582,2019-04-08,645.1721478695126,153.0034312294392,1147.3319900707463
583,2019-04-09,645.8897754493719,150.8978422999576,1110.8444532256203
584,2019-04-10,645.8623047686808,145.93653292988822,1153.3671473692048
585,2019-04-11,646.3829430112689,163.20572258039263,1135.6324887861533
586,2019-04-12,643.7260732614753,161.06488653016424,1114.273084755787
587,2019-04-13,645.4958929351558,155.0845082405163,1123.160647265097
588,2019-04-14,646.0902883596539,159.34844693799934,1119.471889109919
589,2019-04-15,646.1331684757901,124.44513044228538,1166.0637817090271
590,2019-04-16,646.0255804866539,143.53747567185644,1129.4885076640992
591,2019-04-17,645.246765744295,142.80700790415494,1130.0183792405142
592,2019-04-18,645.1075508192756,161.20773534942884,1110.8609808379251
593,2019-04-19,641.8974812738126,184.11852115508654,1151.9582241618898
594,2019-04-20,643.2330340271151,160.9142079582811,1128.4493338915238
595,2019-04-21,643.5211429225016,191.09127552815718,1139.1144967201114
596,2019-04-22,643.391270794588,128.63201288015574,1111.6194302533909
597,2019-04-23,643.2463587960142,170.9935499517245,1159.3143867319486
598,2019-04-24,642.5638165756203,167.8786380793752,1133.4397103509045
599,2019-04-25,642.6489507480446,142.69003974723643,1108.5526118102612
600,2019-04-26,639.7822387731746,194.05647442091976,1147.729902153173
601,2019-04-27,641.5677808239859,127.64594953766608,1097.1979709920483
602,2019-04-28,642.397158320658,187.2037697347774,1169.7126464956837
603,2019-04-29,642.8819225379118,172.83699711244736,1130.1256687485916
604,2019-04-30,643.4050349040103,155.1986306439398,1118.8519919391163
605,2019-05-01,643.4224070329858,149.71356041038987,1109.9629404589496
606,2019-05-02,644.2169238009142,132.26939221687755,1126.5228808816205
607,2019-05-03,642.0463398188795,131.48488372613798,1144.4937458379698
608,2019-05-04,644.4923644338048,132.49207064199211,1146.7683096109185
609,2019-05-05,645.9251458701195,167.55453043918254,1122.0960498610718
610,2019-05-06,646.9363612349822,158.53838946389104,1142.1519494576294
611,2019-05-07,647.8912147301562,171.41149182516614,1170.2912347987788
612,2019-05-08,648.2304782010016,138.07479847324902,1157.081148104312
613,2019-05-09,649.2249417869779,183.99986846174937,1114.4302265160286
614,2019-05-10,647.1236527451042,174.55486555019405,1126.2447567444772
615,2019-05-11,649.503247436937,155.6511966786685,1146.1828021662268
616,2019-05-12,650.732579608992,144.58253662367343,1180.3647257629232
617,2019-05-13,651.405847093442,126.29010368348577,1142.1979308105201
618,2019-05-14,651.8945177121619,127.5481899853974,1145.353287985708
619,2019-05-15,651.649190053471,155.07319740154253,1142.9598792965696
620,2019-05-16,651.9537614990983,176.67289544458407,1170.0563818117125
621,2019-05-17,649.0732891472911,169.17480161192512,1130.9330319640114
622,2019-05-18,650.6028589608821,194.19588269465513,1101.4070092107056
623,2019-05-19,650.9316790946607,155.541504210946,1112.6053732353585
624,2019-05-20,650.6756144892863,150.498967118564,1111.37360301616
625,2019-05-21,650.2284801980388,127.21205840655412,1125.6804460554733
626,2019-05-22,649.0632470575594,190.6787383052994,1138.3983167060712
627,2019-05-23,648.4855507769847,143.43226445193173,1127.1721522444395
628,2019-05-24,644.7809090162417,163.4704679611792,1098.459981157222
629,2019-05-25,645.5629803975366,164.864355448965,1138.0745024141258
630,2019-05-26,645.237099179005,188.90589254167887,1150.930529954096
631,2019-05-27,644.4323191006815,198.61896082311162,1128.779451899971
632,2019-05-28,643.5522984654552,171.2319475530193,1110.178518198981
633,2019-05-29,642.0761915403796,133.1107269118785,1128.2225026261785
634,2019-05-30,641.3119514257662,120.62437101715533,1117.1145012089598
635,2019-05-31,637.5434470856972,171.06709856784832,1114.9298135374095
636,2019-06-01,638.3787408727078,179.46099817936317,1100.7987398673013
637,2019-06-02,638.213756378227,163.28769343670524,1136.3734255108254
638,2019-06-03,637.6645681587494,174.27402609214317,1160.3471157900194
639,2019-06-04,637.1186393517655,155.38126802760976,1131.8950327370703
640,2019-06-05,636.0361640183502,185.2020536906496,1098.3547972908962
641,2019-06-06,635.7039030655219,144.2950935086434,1091.0075782483018
642,2019-06-07,632.3829106767181,168.08341155734536,1123.2519380669028
643,2019-06-08,633.6574723123827,158.69460282375005,1131.266187543936
644,2019-06-09,633.8994702166378,134.04144004333202,1119.7690468515202
645,2019-06-10,633.7013877066747,162.52797304761918,1142.6336722155752
646,2019-06-11,633.4282582312253,142.30891686396276,1131.642941378826
647,2019-06-12,632.5196959429136,144.18975118007955,1104.619510059702
648,2019-06-13,632.2443770433554,138.65848526150302,1103.2512814759461
649,2019-06-14,628.8483502858683,123.97523821266651,1103.6634312575293
650,2019-06-15,629.9044807291432,130.68617485593438,1108.0263674874366
651,2019-06-16,629.777227768252,129.68989077844859,1085.2696527797139
652,2019-06-17,629.055956296123,124.23331123526977,1123.5626424856334
653,2019-06-18,628.107077405276,126.5291767772833,1092.6469581801343
654,2019-06-19,626.3761489261918,121.51662585019675,1087.7368005893236
655,2019-06-20,625.1423019377014,101.60866937410678,1102.556187429612
656,2019-06-21,620.6663719384082,94.76458323770632,1090.4877887088383
657,2019-06-22,620.5400425137115,113.39838824852664,1112.8946031895146
658,2019-06-23,619.1502096151736,133.7581038989308,1154.6229048658183
659,2019-06-24,617.1117755644202,138.92517102128022,1090.0850531490687
660,2019-06-25,614.8191823491368,104.30967226761635,1107.0415409763286
661,2019-06-26,611.7478302132051,132.8056876268206,1115.3895910933245
662,2019-06-27,609.2077655065787,156.81845560051713,1068.071892401971
663,2019-06-28,603.4910359554638,101.50412867042628,1069.7308550591238
664,2019-06-29,602.2200417703642,99.04978801936221,1090.3910385658105
665,2019-06-30,599.8111118326456,175.23840104418827,1112.8593664199966
666,2019-07-01,596.9065352126656,90.67033547823934,1073.7688261688286
667,2019-07-02,593.9253780022278,129.35376015482095,1089.3019118469972
668,2019-07-03,590.3642508613993,70.97255765656233,1087.022627600033
669,2019-07-04,587.550428821829,99.21830809692509,1115.5472587779332
670,2019-07-05,581.7887369405056,102.94146221705637,1098.6625249219355
671,2019-07-06,580.7095430303194,85.41073262544417,1101.3921608471137
672,2019-07-07,578.7320965550621,131.29152996849396,1075.5294258247864
673,2019-07-08,576.4964504993665,106.00462698256719,1067.1966606139401
674,2019-07-09,574.414299444963,80.19800258187733,1078.9268119447127
675,2019-07-10,571.9698988324035,148.9990941185825,1053.8644763180282
676,2019-07-11,570.4734631405524,73.75930738325756,1055.9418133223135
677,2019-07-12,566.2084493200833,78.64392998511869,1075.1549280939137
678,2019-07-13,566.7800562558566,104.49056004203516,1035.5847523286473
679,2019-07-14,566.5791659787704,119.68007235050537,1038.2439012813043
680,2019-07-15,566.2149475225273,74.754462096585,1043.9562358323976
681,2019-07-16,566.0664386301714,65.6087744316044,1048.2737467526495
682,2019-07-17,565.5842506462229,51.76171322766843,1053.328938945599
683,2019-07-18,566.0447736044375,73.45098842866308,1078.798121587631
684,2019-07-19,563.6982666139635,82.22869976504508,1060.0197495387285
685,2019-07-20,566.1181431534989,109.08910336326838,1036.321199288209
686,2019-07-21,567.6656564742786,85.8248276086586,1065.974514108123
687,2019-07-22,568.9231866905574,66.09318987757696,1067.0882835466905
688,2019-07-23,570.2464271717605,56.31836203839247,1035.074216848102
689,2019-07-24,571.0666001811836,111.36900709307,1106.0908650594042
690,2019-07-25,572.6450659922034,90.18851113572927,1060.8844184046739
691,2019-07-26,571.2217007549582,73.71550328683642,1059.0255783581279
692,2019-07-27,574.3643460988706,70.64025688364728,1034.2387765681826
693,2019-07-28,576.4335324181412,91.21567363233278,1077.8417357334774
694,2019-07-29,578.0156776086058,150.7085911871774,1072.1467443436281
695,2019-07-30,579.475062478868,90.32675221923822,1074.246241598031
696,2019-07-31,580.2557196906948,73.53273340661322,1079.1998223818125
697,2019-08-01,581.6356104031643,96.97381266839778,1070.6513346413017
698,2019-08-02,579.8744769852284,65.11464547655781,1080.3987463503859
699,2019-08-03,582.5626894269141,41.72526995437142,1065.3056283085396
700,2019-08-04,584.0853051995962,66.26461054317289,1080.1820827964784
701,2019-08-05,585.0545627659592,95.49990773826795,1050.885596707125
702,2019-08-06,585.8611297201073,75.69146850445327,1073.0468508752786
703,2019-08-07,585.9752625357016,101.7943795485234,1092.5945291631008
704,2019-08-08,586.700272140087,104.33069026585505,1083.3889886943766
705,2019-08-09,584.3197026820923,85.55430436787945,1084.7746318367429
706,2019-08-10,586.445559778751,101.2284632181404,1053.1274056964974
707,2019-08-11,587.4818237650031,107.74939305255256,1097.9325251458308
708,2019-08-12,588.0564826363805,109.08881041296515,1087.1298496476845
709,2019-08-13,588.5724172673918,113.74811712363326,1075.8861431862315
710,2019-08-14,588.5083047000397,37.575111601227555,1043.894236096565
711,2019-08-15,589.1719394700073,77.90974026715868,1091.3166509209223
712,2019-08-16,586.8473828831266,51.7453448978035,1069.1228826859988
713,2019-08-17,589.1432758235119,104.07552799325323,1089.4005988047738
714,2019-08-18,590.4565467098588,93.08193619487572,1062.3763350725699
715,2019-08-19,591.4047423158776,99.62824211170864,1088.3865130096808
716,2019-08-20,592.3773042176634,50.732341144801815,1064.8094969368947
717,2019-08-21,592.8369442982888,89.9273220042159,1083.09712060197
718,2019-08-22,594.0735047376745,90.67549904761836,1075.456169313924
719,2019-08-23,592.3516961159568,85.98537401205996,1079.0708309368683
720,2019-08-24,595.2600316566225,117.96888800156226,1034.8185770487617
721,2019-08-25,597.175170909286,114.82664659430026,1076.3619625263552
722,2019-08-26,598.6948820352297,88.31618270162123,1082.0987326814925
723,2019-08-27,600.1899271990378,102.75112299118122,1104.0470226601444
724,2019-08-28,601.1060070473173,118.5452181268024,1086.5599204490509
725,2019-08-29,602.7181335540731,150.53358340286806,1095.7219418685095
726,2019-08-30,601.2788104629371,105.49461051354655,1082.480997136144
727,2019-08-31,604.3673271024726,117.08705068491119,1050.2789319421672
728,2019-09-01,606.3543690636408,65.1710433891871,1124.7120090287585
729,2019-09-02,607.8351480820467,132.0524948544355,1099.9232309425465
730,2019-09-03,609.181351106445,132.08006583656956,1123.1443335293643
731,2019-09-04,609.8430438602874,102.44974020177433,1103.24807729004
732,2019-09-05,611.1028999054568,52.65215199365987,1062.3621373092424
733,2019-09-06,609.2241393660281,118.64448539183402,1089.0977459604958
734,2019-09-07,611.7994907630492,142.64204308134978,1103.6292036706807
735,2019-09-08,613.215389714675,115.77473075340117,1074.3412489900381
736,2019-09-09,614.0846290990404,130.88132721436858,1091.9118600622548
737,2019-09-10,614.7977754059154,80.37684455871425,1144.6506786011894
738,2019-09-11,614.8245019412104,121.58856809192353,1122.7157280449883
739,2019-09-12,615.4672268564868,116.56205299527585,1082.0954102085648
740,2019-09-13,613.0084573714151,116.40556547742146,1110.9126599684762
741,2019-09-14,615.0591708913825,105.85858885246914,1089.246089924483
742,2019-09-15,616.022463531695,131.64163063417482,1127.828955037815
743,2019-09-16,616.52569643322,144.56858343821352,1107.325874192929
744,2019-09-17,616.9714689678256,127.29997404105816,1084.348186238952
745,2019-09-18,616.8385820540984,98.4110832602108,1112.6003019521115
746,2019-09-19,617.4353899486833,159.42078327954624,1115.653538727
747,2019-09-20,615.0469498291344,105.84561709504815,1126.9732860757415
748,2019-09-21,617.2833051621734,162.5140011570446,1129.3869228280428
749,2019-09-22,618.5431358711255,128.33917633846593,1099.0063980283928
750,2019-09-23,619.4460053475242,158.3184916059142,1106.8868950608014
751,2019-09-24,620.3835302519573,129.84841023083692,1135.6724964614284
752,2019-09-25,620.8206304670836,158.10416413784213,1084.203229225173
753,2019-09-26,622.0492491909565,106.91177325795022,1128.7085261040054
754,2019-09-27,620.3359418464587,107.48936182123362,1078.6676235661037
755,2019-09-28,623.2706572148356,111.051996904233,1070.7343070934728
756,2019-09-29,625.2309296481307,96.30424240170838,1129.1998809579725
757,2019-09-30,626.814697085627,149.07189658185658,1114.1112571169838
758,2019-10-01,628.3920547829216,118.41911281270953,1103.7532783762397
759,2019-10-02,629.4070858223428,154.71732668886062,1107.226490243429
760,2019-10-03,631.132142235443,131.70918114094357,1131.0346636082836
761,2019-10-04,629.8159603382893,148.6866560131877,1130.3945737882855
762,2019-10-05,633.0329186481248,178.51303871815608,1121.0175887007874
763,2019-10-06,635.1476450929101,123.37807242297319,1093.0287800366987
764,2019-10-07,636.7481768777191,161.57510062547902,1132.2426950907932
765,2019-10-08,638.197974111243,135.7919752961186,1120.0845505090808
766,2019-10-09,638.937921749873,147.47449956812397,1115.4877613634426
767,2019-10-10,640.2406897759588,133.7357943004504,1126.0812677466042
768,2019-10-11,638.3588334886535,171.68451798401622,1122.9876708113645
769,2019-10-12,640.8739442376898,170.71789692822483,1139.0867425917306
770,2019-10-13,642.1610604299549,172.0727821007902,1140.1172985675066
771,2019-10-14,642.8215487780459,161.3526359975533,1111.2079252531694
772,2019-10-15,643.2347653040614,114.9479256267994,1147.6490860287204
773,2019-10-16,642.8596411001442,152.28800741021,1138.5536034781665
774,2019-10-17,642.9885748518093,154.85571482276518,1127.5627343656465
775,2019-10-18,639.8950273769087,154.4739786498108,1185.2274833564443
776,2019-10-19,641.1821427757621,118.79762090812584,1134.3321564937744
777,2019-10-20,641.2466207638607,164.1515791107897,1162.7137110120227
778,2019-10-21,640.7110649503866,143.77413886066952,1186.052581422198
779,2019-10-22,639.9751310024678,118.6111880002127,1130.122750868764
780,2019-10-23,638.5166333517317,132.8764014753803,1146.9920033242518
781,2019-10-24,637.6450049548909,148.7679822966854,1094.4969414299876
782,2019-10-25,633.6485163785612,173.87459328404225,1120.6570417369232
783,2019-10-26,634.1425880400217,125.89934665995717,1114.0600706190323
784,2019-10-27,633.5334273932805,171.51341698961357,1158.5361929044038
785,2019-10-28,632.4502208473378,134.59904836485882,1115.2754850351762
786,2019-10-29,631.296207075456,120.35540478021825,1091.5205491217575
787,2019-10-30,629.5497907441954,154.30687768484015,1109.442592297466
788,2019-10-31,628.5180892250727,134.05746335975357,1099.2803398309368
789,2019-11-01,624.4843143829355,155.1882710807888,1101.6704539263937
790,2019-11-02,625.0563170249812,149.4654956820087,1107.8254151492797
791,2019-11-03,624.6305176952327,95.54997668548741,1079.2090049638014
792,2019-11-04,623.824443992174,77.8075801758536,1124.3330197454056
793,2019-11-05,623.0281896498592,136.5222859802017,1129.2263587126288
794,2019-11-06,621.7059433613543,111.88498958291275,1116.8991200322473
795,2019-11-07,621.1499665264411,110.30227658492916,1070.5479527741297
796,2019-11-08,617.628409742007,171.16052507907338,1091.5026715461338
797,2019-11-09,618.7342829867308,122.54572026740217,1066.404084173651
798,2019-11-10,618.8497911706125,166.0268191191076,1104.4475870980466
799,2019-11-11,618.5792439995267,139.50887834674947,1128.2804710713353
800,2019-11-12,618.3008458769127,142.81809615526092,1123.300699802492
801,2019-11-13,617.4685044460718,120.70599487062178,1072.7980905226575
802,2019-11-14,617.3660310088259,136.11706480640984,1099.487760832925
803,2019-11-15,614.255117228898,90.09488950617546,1063.314288793851
804,2019-11-16,615.7244001471367,155.43202928483842,1122.5447398823576
805,2019-11-17,616.1538261798212,156.4985718110634,1088.2472905428021
806,2019-11-18,616.14752405377,124.89435032435698,1112.4128545951635
807,2019-11-19,616.0854953378267,133.90188049592558,1110.9209699032785
808,2019-11-20,615.4252659192487,86.12314122715595,1110.998993225545
809,2019-11-21,615.4558780351344,109.77442911746004,1113.7975438054416
810,2019-11-22,612.4456150460956,124.15443649196742,1107.1532279838932
811,2019-11-23,613.9907798995953,134.0535571905732,1059.9051005938536
812,2019-11-24,614.4797477223116,106.63978817013256,1131.1715656624774
813,2019-11-25,614.5255127969492,129.32974395179943,1134.6526947020834
814,2019-11-26,614.5170490933451,148.43532179096349,1071.0852229436664
815,2019-11-27,613.9206380950608,143.87508336174312,1078.882953605158
816,2019-11-28,614.033553489716,132.77006510617034,1115.3409992034449
817,2019-11-29,611.1315041357072,108.83532194529491,1122.9557572329832
818,2019-11-30,612.8171644748284,111.02864606340371,1110.6332489763233
819,2019-12-01,613.4840198136438,121.274163591759,1097.03522641915
820,2019-12-02,613.7487522812366,146.6106442286307,1104.7541688268152
821,2019-12-03,614.0024906085023,161.77889208784708,1089.6845600680158
822,2019-12-04,613.7120797752511,119.72523278691565,1163.028790589005
823,2019-12-05,614.1737606873298,134.22793912037838,1121.1508079021894
824,2019-12-06,611.6606601941077,144.22454970540687,1108.9871429853524
825,2019-12-07,613.7714178832764,142.93993009728575,1087.6121591761591
826,2019-12-08,614.8941728308475,155.5093999432583,1114.6345747507105
827,2019-12-09,615.639130519074,155.00883005918104,1081.2278011168137
828,2019-12-10,616.3900263260363,136.4657242818486,1095.9635079577013
